clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.616,office,meeting,0 dB,1.350135,0.055393,0.000021,2.333333,0.000000,0.081667,1.016667,0.266667,0.650000
5.616,office,meeting,10 dB,1.680268,0.000000,0.000023,2.333333,0.000000,0.075000,0.900000,0.266667,0.566667
5.616,office,meeting,5 dB,1.484036,0.108589,0.000022,2.166667,0.000000,0.068333,1.066667,0.266667,0.683333
5.616,office,office,-5 dB,1.997200,0.000000,0.000023,2.833333,0.000000,0.094167,0.950000,0.216667,0.600000
5.616,office,office,0 dB,1.900018,0.000000,0.000024,1.833333,0.000000,0.105000,1.183333,0.333333,0.700000
5.616,office,office,10 dB,2.073003,0.000000,0.000021,2.333333,0.000000,0.069167,1.200000,0.350000,0.750000
5.616,office,office,5 dB,3.110777,0.000000,0.000021,2.000000,0.000000,0.095833,1.050000,0.300000,0.600000
5.616,public,cafeter,-5 dB,1.189373,0.024526,0.000022,2.666667,0.000000,0.095833,1.016667,0.266667,0.600000
5.616,public,cafeter,0 dB,1.314558,0.000000,0.000021,3.000000,0.000000,0.080833,0.950000,0.333333,0.583333
5.616,public,cafeter,10 dB,1.696114,0.000000,0.000021,1.333333,0.000000,0.085000,0.950000,0.283333,0.616667
5.616,public,cafeter,5 dB,1.439480,0.000000,0.000023,1.666667,0.000000,0.095000,1.016667,0.233333,0.666667
5.616,public,resto,-5 dB,1.163598,0.085585,0.000023,4.833333,0.000000,0.120000,1.016667,0.250000,0.683333
5.616,public,resto,0 dB,1.314522,0.020174,0.000023,1.666667,0.000000,0.092500,0.966667,0.300000,0.583333
5.616,public,resto,10 dB,1.648222,0.000000,0.000020,2.166667,0.000000,0.083333,1.033333,0.333333,0.616667
5.616,public,resto,5 dB,1.528405,0.000000,0.000021,2.500000,0.000000,0.077500,0.950000,0.266667,0.616667
5.616,public,station,-5 dB,1.295236,0.014654,0.000022,1.833333,0.000000,0.065833,1.016667,0.283333,0.666667
5.616,public,station,0 dB,1.466634,0.000000,0.000023,1.500000,0.000000,0.076667,1.000000,0.250000,0.616667
5.616,public,station,10 dB,1.880837,0.000000,0.000022,2.500000,0.000000,0.080000,1.200000,0.383333,0.750000
5.616,public,station,5 dB,1.862871,0.000000,0.000021,2.166667,0.000000,0.065000,1.133333,0.283333,0.700000
5.616,street,square,-5 dB,1.384965,0.024157,0.000022,2.833333,0.000000,0.076667,1.100000,0.350000,0.650000
5.616,street,square,0 dB,1.850721,0.000000,0.000022,2.833333,0.000000,0.076667,1.083333,0.316667,0.683333
5.616,street,square,10 dB,2.014708,0.003447,0.000020,2.833333,0.000000,0.069167,1.050000,0.333333,0.666667
5.616,street,square,5 dB,1.578023,0.000000,0.000021,2.000000,0.000000,0.077500,1.033333,0.283333,0.716667
5.616,street,traffic,-5 dB,1.426601,0.004798,0.000022,2.166667,0.000000,0.060833,0.933333,0.283333,0.550000
5.616,street,traffic,0 dB,1.671435,0.000000,0.000023,2.500000,0.000000,0.089167,1.183333,0.366667,0.650000
5.616,street,traffic,10 dB,1.838335,0.003121,0.000021,1.000000,0.000000,0.062500,1.233333,0.333333,0.750000
5.616,street,traffic,5 dB,2.000039,0.000000,0.000020,1.666667,0.000000,0.087500,1.033333,0.283333,0.700000
5.616,transportation,bus,-5 dB,1.710425,0.000000,0.000023,3.000000,0.000000,0.064167,1.183333,0.333333,0.716667
5.616,transportation,bus,0 dB,1.574442,0.005168,0.000023,2.500000,0.000000,0.093333,0.983333,0.283333,0.633333
5.616,transportation,bus,10 dB,2.478673,0.000000,0.000023,1.833333,0.000000,0.103333,1.066667,0.266667,0.716667
5.616,transportation,bus,5 dB,2.589055,0.000000,0.000023,2.166667,0.000000,0.085833,1.033333,0.300000,0.616667
5.616,transportation,car,-5 dB,1.811916,0.000000,0.000022,1.833333,0.000000,0.047500,0.933333,0.283333,0.650000
5.616,transportation,car,0 dB,2.105053,0.047269,0.000023,2.166667,0.000000,0.094167,0.733333,0.216667,0.466667
5.616,transportation,car,10 dB,2.985826,0.000000,0.000023,2.333333,0.000000,0.065000,0.900000,0.266667,0.550000
5.616,transportation,car,5 dB,2.742521,0.087965,0.000024,2.833333,0.000000,0.059167,1.100000,0.283333,0.733333
5.616,transportation,metro,-5 dB,1.609159,0.000000,0.000022,2.666667,0.000000,0.046667,1.000000,0.266667,0.600000
5.616,transportation,metro,0 dB,1.980089,0.000000,0.000023,3.666667,0.000000,0.065833,1.100000,0.350000,0.650000
5.616,transportation,metro,10 dB,2.083602,0.000000,0.000022,3.166667,0.000000,0.051667,1.000000,0.316667,0.600000
5.616,transportation,metro,5 dB,2.258242,0.000000,0.000021,2.666667,0.000000,0.053333,0.750000,0.250000,0.466667
