clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.868,nature,river,-5 dB,1.517316,0.063990,0.000022,1.666667,0.000000,0.014167,0.950000,0.283333,0.600000
5.868,nature,river,0 dB,1.543616,0.067152,0.000021,2.500000,0.000000,0.017500,1.166667,0.300000,0.750000
5.868,nature,river,10 dB,1.864175,0.057611,0.000021,1.666667,0.000000,0.008333,1.133333,0.316667,0.733333
5.868,nature,river,5 dB,1.666568,0.053724,0.000020,3.000000,0.000000,0.006667,1.050000,0.250000,0.666667
5.868,office,hallway,-5 dB,1.754084,0.093316,0.000021,1.666667,0.000000,0.012500,1.050000,0.300000,0.600000
5.868,office,hallway,0 dB,1.473403,0.074027,0.000021,2.666667,0.000000,0.011667,0.833333,0.250000,0.483333
5.868,office,hallway,10 dB,2.004320,0.098187,0.000022,3.000000,0.000000,0.025833,1.083333,0.316667,0.683333
5.868,office,hallway,5 dB,2.122969,0.055010,0.000021,3.000000,0.000000,0.025000,0.933333,0.266667,0.566667
5.868,office,meeting,-5 dB,1.239854,0.136503,0.000021,2.833333,0.000000,0.027500,0.866667,0.283333,0.533333
5.868,office,meeting,0 dB,1.095538,0.151315,0.000021,3.000000,0.000000,0.040833,1.066667,0.266667,0.700000
5.868,office,meeting,10 dB,1.611641,0.096093,0.000021,2.000000,0.000000,0.025833,1.050000,0.300000,0.600000
5.868,office,meeting,5 dB,1.501390,0.102151,0.000022,2.166667,0.000000,0.023333,1.150000,0.333333,0.716667
5.868,office,office,-5 dB,1.512213,0.055030,0.000021,2.833333,0.000000,0.012500,0.783333,0.250000,0.466667
5.868,office,office,0 dB,1.879402,0.097556,0.000021,2.833333,0.000000,0.048333,1.166667,0.333333,0.733333
5.868,office,office,10 dB,2.397843,0.047256,0.000021,3.833333,0.000000,0.015000,1.016667,0.316667,0.616667
5.868,office,office,5 dB,2.441731,0.065508,0.000021,1.333333,0.000000,0.030000,1.033333,0.316667,0.633333
5.868,public,cafeter,-5 dB,1.109213,0.161179,0.000021,2.000000,0.000000,0.067500,1.066667,0.300000,0.700000
5.868,public,cafeter,0 dB,1.280128,0.054411,0.000021,2.000000,0.000000,0.045833,0.983333,0.266667,0.633333
5.868,public,cafeter,10 dB,1.899873,0.067495,0.000021,3.333333,0.000000,0.070833,1.166667,0.366667,0.700000
5.868,public,cafeter,5 dB,1.559939,0.109309,0.000021,2.333333,0.000000,0.043333,1.066667,0.316667,0.650000
5.868,public,resto,-5 dB,1.065078,0.171022,0.000022,2.500000,0.000000,0.045833,0.933333,0.283333,0.566667
5.868,public,resto,0 dB,1.189490,0.103242,0.000020,2.333333,0.000000,0.021667,1.200000,0.350000,0.816667
5.868,public,resto,10 dB,1.482381,0.085521,0.000020,2.500000,0.000000,0.053333,1.083333,0.316667,0.700000
5.868,public,resto,5 dB,1.288003,0.082254,0.000022,2.333333,0.000000,0.047500,1.083333,0.283333,0.650000
5.868,public,station,-5 dB,1.189909,0.068889,0.000022,1.666667,0.000000,0.058333,1.166667,0.333333,0.700000
5.868,public,station,0 dB,1.402696,0.023253,0.000021,3.000000,0.000000,0.083333,1.133333,0.350000,0.716667
5.868,public,station,10 dB,1.938958,0.069014,0.000021,2.166667,0.000000,0.054167,1.050000,0.333333,0.566667
5.868,public,station,5 dB,1.499071,0.070149,0.000022,2.166667,0.000000,0.081667,0.900000,0.233333,0.600000
5.868,street,square,-5 dB,1.262338,0.105947,0.000021,2.500000,0.000000,0.069167,1.000000,0.283333,0.666667
5.868,street,square,0 dB,1.584262,0.074730,0.000021,2.500000,0.000000,0.065833,1.066667,0.350000,0.616667
5.868,street,square,10 dB,1.942368,0.056387,0.000022,1.500000,0.000000,0.061667,1.116667,0.316667,0.700000
5.868,street,square,5 dB,1.760008,0.045801,0.000021,2.166667,0.000000,0.052500,0.966667,0.283333,0.600000
5.868,street,traffic,-5 dB,1.277985,0.104256,0.000021,2.666667,0.000000,0.050000,0.833333,0.266667,0.533333
5.868,street,traffic,0 dB,1.517257,0.063301,0.000022,2.833333,0.000000,0.050833,0.916667,0.283333,0.550000
5.868,street,traffic,10 dB,1.686668,0.070583,0.000021,2.833333,0.000000,0.080000,1.050000,0.350000,0.650000
5.868,street,traffic,5 dB,1.947155,0.051363,0.000022,1.666667,0.000000,0.054167,1.016667,0.333333,0.616667
5.868,transportation,bus,-5 dB,1.639798,0.077350,0.000022,3.000000,0.000000,0.076667,0.850000,0.250000,0.566667
5.868,transportation,bus,0 dB,2.024413,0.076828,0.000021,2.000000,0.000000,0.071667,1.033333,0.266667,0.700000
5.868,transportation,bus,10 dB,1.986575,0.081607,0.000021,2.000000,0.000000,0.073333,1.183333,0.366667,0.733333
5.868,transportation,bus,5 dB,1.920298,0.059860,0.000021,2.666667,0.000000,0.075833,1.100000,0.300000,0.650000
5.868,transportation,car,-5 dB,1.893332,0.060027,0.000022,3.166667,0.000000,0.101667,0.966667,0.250000,0.616667
5.868,transportation,car,0 dB,2.313438,0.067698,0.000022,3.000000,0.000000,0.074167,1.316667,0.400000,0.766667
5.868,transportation,car,10 dB,2.724995,0.060223,0.000022,2.333333,0.000000,0.086667,1.083333,0.350000,0.650000
5.868,transportation,car,5 dB,2.409380,0.065396,0.000021,2.500000,0.000000,0.083333,1.316667,0.416667,0.800000
5.868,transportation,metro,-5 dB,1.350281,0.113935,0.000020,1.833333,0.000000,0.072500,1.133333,0.333333,0.733333
5.868,transportation,metro,0 dB,1.525947,0.075450,0.000022,1.666667,0.000000,0.068333,1.250000,0.333333,0.700000
5.868,transportation,metro,10 dB,1.763359,0.077162,0.000021,3.000000,0.000000,0.081667,1.000000,0.266667,0.650000
5.868,transportation,metro,5 dB,1.739257,0.052084,0.000021,2.833333,0.000000,0.070833,1.166667,0.300000,0.716667
