clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.508,street,traffic,10 dB,2.149268,0.000000,0.000022,2.166667,0.000000,0.020833,1.150000,0.383333,0.650000
5.508,street,traffic,5 dB,2.115501,0.000000,0.000022,2.166667,0.000000,0.019167,1.366667,0.283333,0.950000
5.508,transportation,bus,-5 dB,1.914942,0.000000,0.000022,1.833333,0.000000,0.022500,1.016667,0.300000,0.650000
5.508,transportation,bus,0 dB,1.976155,0.001660,0.000023,2.833333,0.000000,0.011667,0.783333,0.233333,0.516667
5.508,transportation,bus,10 dB,2.259420,0.000000,0.000022,4.000000,0.000000,0.020833,1.533333,0.383333,1.033333
5.508,transportation,bus,5 dB,2.149409,0.000000,0.000023,2.666667,0.000000,0.028333,1.133333,0.350000,0.666667
5.508,transportation,car,-5 dB,1.957844,0.000000,0.000023,2.833333,0.000000,0.009167,0.883333,0.283333,0.550000
5.508,transportation,car,0 dB,2.070071,0.000000,0.000023,2.166667,0.000000,0.018333,1.550000,0.316667,1.100000
5.508,transportation,car,10 dB,2.669726,0.003869,0.000023,2.000000,0.000000,0.010833,0.983333,0.316667,0.600000
5.508,transportation,car,5 dB,2.446065,0.000000,0.000022,2.500000,0.000000,0.015000,0.983333,0.366667,0.550000
5.508,transportation,metro,-5 dB,1.609307,0.040923,0.000024,2.333333,0.000000,0.008333,0.950000,0.300000,0.533333
5.508,transportation,metro,0 dB,1.635407,0.000000,0.000023,3.500000,0.000000,0.009167,0.916667,0.300000,0.483333
5.508,transportation,metro,10 dB,2.387831,0.000000,0.000023,2.500000,0.000000,0.006667,0.866667,0.283333,0.483333
5.508,transportation,metro,5 dB,1.779523,0.000000,0.000022,2.166667,0.000000,0.013333,0.833333,0.250000,0.533333
