clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.328,nature,field,5 dB,1.579325,0.023785,0.000023,2.166667,0.000000,0.097500,1.150000,0.300000,0.700000
5.328,nature,park,-5 dB,1.115991,0.028977,0.000023,1.333333,0.000000,0.081667,1.016667,0.283333,0.600000
5.328,nature,park,0 dB,1.327371,0.063288,0.000023,2.166667,0.000000,0.068333,0.883333,0.266667,0.583333
5.328,nature,park,10 dB,1.733897,0.045836,0.000023,2.000000,0.000000,0.060833,0.833333,0.266667,0.500000
5.328,nature,park,5 dB,1.349626,0.314172,0.000024,2.166667,0.000000,0.095000,0.850000,0.250000,0.533333
5.328,nature,river,-5 dB,1.207396,0.000000,0.000024,3.000000,0.000000,0.076667,1.050000,0.300000,0.666667
5.328,nature,river,0 dB,1.254042,0.064568,0.000024,2.666667,0.000000,0.054167,0.983333,0.316667,0.600000
5.328,nature,river,10 dB,1.614735,0.010393,0.000024,1.833333,0.000000,0.088333,0.933333,0.283333,0.583333
5.328,nature,river,5 dB,1.318676,0.003440,0.000024,1.666667,0.000000,0.073333,0.916667,0.283333,0.500000
5.328,office,hallway,-5 dB,1.309851,0.033766,0.000024,1.333333,0.000000,0.053333,1.116667,0.316667,0.633333
5.328,office,hallway,0 dB,1.470566,0.000000,0.000023,2.500000,0.000000,0.065833,1.016667,0.300000,0.633333
5.328,office,hallway,10 dB,1.907974,0.002722,0.000023,1.333333,0.000000,0.070833,1.100000,0.300000,0.700000
5.328,office,hallway,5 dB,1.456375,0.026981,0.000024,1.500000,0.000000,0.034167,1.066667,0.400000,0.600000
5.328,office,meeting,-5 dB,1.081733,0.048192,0.000024,2.000000,0.000000,0.086667,0.950000,0.300000,0.516667
5.328,office,meeting,0 dB,1.194115,0.227642,0.000025,2.833333,0.000000,0.061667,1.000000,0.316667,0.600000
5.328,office,meeting,10 dB,1.329425,0.126799,0.000024,1.833333,0.000000,0.048333,1.033333,0.300000,0.633333
5.328,office,meeting,5 dB,1.317583,0.026588,0.000024,1.666667,0.000000,0.081667,0.983333,0.333333,0.583333
5.328,office,office,-5 dB,1.453477,0.000000,0.000024,2.666667,0.000000,0.086667,1.100000,0.316667,0.683333
5.328,office,office,0 dB,1.772963,0.112741,0.000023,2.000000,0.000000,0.052500,0.950000,0.250000,0.583333
5.328,office,office,10 dB,2.048157,0.000000,0.000024,2.833333,0.000000,0.090000,1.050000,0.250000,0.650000
5.328,office,office,5 dB,1.626333,0.000000,0.000023,1.666667,0.000000,0.075833,0.983333,0.250000,0.616667
5.328,public,cafeter,-5 dB,1.141610,0.005566,0.000023,1.500000,0.000000,0.042500,1.100000,0.283333,0.733333
5.328,public,cafeter,0 dB,1.136535,0.000000,0.000024,1.666667,0.000000,0.045833,1.083333,0.316667,0.666667
5.328,public,cafeter,10 dB,1.547549,0.000000,0.000023,1.666667,0.000000,0.039167,0.966667,0.250000,0.550000
5.328,public,cafeter,5 dB,1.340969,0.000000,0.000024,0.833333,0.000000,0.061667,1.266667,0.283333,0.816667
5.328,public,resto,-5 dB,1.111844,0.050737,0.000023,1.500000,0.000000,0.046667,0.900000,0.216667,0.500000
5.328,public,resto,0 dB,1.189081,0.011831,0.000023,2.000000,0.000000,0.032500,1.033333,0.333333,0.600000
5.328,public,resto,10 dB,1.390469,0.000000,0.000024,1.666667,0.000000,0.045000,0.766667,0.233333,0.483333
5.328,public,resto,5 dB,1.347351,0.008662,0.000024,2.166667,0.000000,0.024167,0.966667,0.266667,0.650000
5.328,public,station,-5 dB,1.145928,0.172570,0.000023,1.666667,0.000000,0.025833,0.950000,0.316667,0.516667
5.328,public,station,0 dB,1.263553,0.241611,0.000024,2.000000,0.000000,0.047500,0.766667,0.250000,0.416667
5.328,public,station,10 dB,1.503305,0.024619,0.000024,1.833333,0.000000,0.024167,0.916667,0.266667,0.600000
5.328,public,station,5 dB,1.406256,0.026221,0.000023,1.666667,0.000000,0.015000,1.000000,0.266667,0.600000
5.328,street,square,-5 dB,1.188520,0.035854,0.000023,2.166667,0.000000,0.017500,0.966667,0.300000,0.616667
5.328,street,square,0 dB,1.267743,0.025551,0.000024,2.833333,0.000000,0.016667,1.050000,0.300000,0.616667
5.328,street,square,10 dB,1.817550,0.000000,0.000024,1.833333,0.000000,0.020833,1.466667,0.400000,0.916667
5.328,street,square,5 dB,1.584802,0.000364,0.000023,2.000000,0.000000,0.024167,0.950000,0.333333,0.533333
5.328,street,traffic,-5 dB,1.257869,0.008353,0.000024,1.500000,0.000000,0.017500,1.033333,0.300000,0.616667
5.328,street,traffic,0 dB,1.400007,0.000000,0.000024,2.166667,0.000000,0.017500,1.333333,0.366667,0.866667
5.328,street,traffic,10 dB,1.576926,0.001620,0.000024,2.333333,0.000000,0.021667,0.900000,0.266667,0.550000
5.328,street,traffic,5 dB,1.398348,0.069511,0.000022,2.166667,0.000000,0.010833,0.933333,0.316667,0.516667
5.328,transportation,bus,-5 dB,1.256454,0.031568,0.000023,2.333333,0.000000,0.011667,0.816667,0.250000,0.533333
5.328,transportation,bus,0 dB,1.846516,0.061442,0.000023,1.500000,0.000000,0.005833,0.916667,0.300000,0.500000
5.328,transportation,bus,10 dB,1.802113,0.008326,0.000024,2.500000,0.000000,0.005000,0.916667,0.316667,0.500000
5.328,transportation,bus,5 dB,1.548713,0.092899,0.000023,2.333333,0.000000,0.011667,1.050000,0.350000,0.583333
5.328,transportation,car,-5 dB,1.488312,0.000000,0.000024,2.333333,0.000000,0.010833,0.916667,0.250000,0.566667
5.328,transportation,car,0 dB,1.589930,0.025987,0.000024,2.500000,0.000000,0.010833,1.050000,0.266667,0.700000
5.328,transportation,car,10 dB,1.930044,0.044105,0.000024,1.166667,0.000000,0.005000,1.033333,0.300000,0.666667
5.328,transportation,car,5 dB,1.695555,0.031047,0.000023,1.500000,0.000000,0.009167,0.983333,0.300000,0.616667
5.328,transportation,metro,-5 dB,1.289358,0.004631,0.000023,0.833333,0.000000,0.008333,0.816667,0.216667,0.533333
5.328,transportation,metro,0 dB,1.362996,0.031348,0.000023,2.833333,0.000000,0.013333,0.966667,0.266667,0.550000
5.328,transportation,metro,10 dB,1.682377,0.032830,0.000023,1.333333,0.000000,0.007500,1.000000,0.316667,0.583333
5.328,transportation,metro,5 dB,1.439028,0.019515,0.000023,2.000000,0.000000,0.010833,0.816667,0.216667,0.516667
