clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.148,street,traffic,0 dB,1.450153,0.085425,0.000024,3.166667,0.000000,0.025000,0.900000,0.283333,0.550000
5.148,street,traffic,10 dB,1.826580,0.122276,0.000024,3.333333,0.000000,0.045000,1.233333,0.366667,0.783333
5.148,street,traffic,5 dB,2.034695,0.100032,0.000025,2.166667,0.000000,0.035000,1.000000,0.283333,0.633333
5.148,transportation,bus,-5 dB,1.499958,0.097019,0.000024,4.166667,0.000000,0.027500,0.950000,0.283333,0.583333
5.148,transportation,bus,0 dB,1.844127,0.103503,0.000024,2.333333,0.000000,0.037500,1.083333,0.316667,0.716667
5.148,transportation,bus,10 dB,2.079739,0.112616,0.000024,3.166667,0.000000,0.021667,1.166667,0.283333,0.733333
5.148,transportation,bus,5 dB,2.002666,0.100792,0.000024,1.833333,0.000000,0.022500,1.050000,0.300000,0.700000
5.148,transportation,car,-5 dB,1.570091,0.093088,0.000024,3.166667,0.000000,0.013333,1.000000,0.350000,0.600000
5.148,transportation,car,0 dB,2.325569,0.078169,0.000024,2.833333,0.000000,0.023333,1.133333,0.316667,0.666667
5.148,transportation,car,10 dB,2.784904,0.094986,0.000024,3.333333,0.000000,0.018333,0.916667,0.300000,0.583333
5.148,transportation,car,5 dB,2.246407,0.092715,0.000023,2.000000,0.000000,0.017500,0.983333,0.300000,0.616667
5.148,transportation,metro,-5 dB,1.515764,0.087489,0.000024,1.833333,0.000000,0.034167,1.183333,0.350000,0.733333
5.148,transportation,metro,0 dB,1.708593,0.250948,0.000024,2.500000,0.000000,0.015833,1.150000,0.383333,0.650000
5.148,transportation,metro,10 dB,2.037956,0.101863,0.000024,2.333333,0.000000,0.020833,1.050000,0.316667,0.616667
5.148,transportation,metro,5 dB,1.825085,0.105281,0.000024,3.500000,0.000000,0.015000,1.400000,0.500000,0.750000
