clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.796,public,station,0 dB,1.702905,0.000000,0.000023,2.500000,0.000000,0.039167,0.750000,0.200000,0.466667
5.796,public,station,10 dB,2.009736,0.012848,0.000020,2.000000,0.000000,0.045833,1.050000,0.266667,0.683333
5.796,public,station,5 dB,1.870750,0.001364,0.000022,1.166667,0.000000,0.035000,0.950000,0.283333,0.633333
5.796,street,square,-5 dB,1.428889,0.051266,0.000021,1.333333,0.000000,0.041667,1.066667,0.300000,0.700000
5.796,street,square,0 dB,1.938506,0.010411,0.000021,1.833333,0.000000,0.050000,0.900000,0.300000,0.533333
5.796,street,square,10 dB,1.763220,0.016368,0.000023,1.000000,0.000000,0.055833,0.850000,0.283333,0.550000
5.796,street,square,5 dB,1.572016,0.000000,0.000018,3.666667,0.000000,0.095000,0.850000,0.233333,0.550000
5.796,street,traffic,-5 dB,1.776931,0.048701,0.000021,1.666667,0.000000,0.058333,0.933333,0.316667,0.533333
5.796,street,traffic,0 dB,1.661271,0.013587,0.000022,2.000000,0.000000,0.054167,1.100000,0.333333,0.650000
5.796,street,traffic,10 dB,1.774168,0.000000,0.000019,2.000000,0.000000,0.071667,0.883333,0.233333,0.533333
5.796,street,traffic,5 dB,1.898506,0.003627,0.000025,3.166667,0.000000,0.049167,0.800000,0.283333,0.483333
5.796,transportation,bus,-5 dB,2.015626,0.047197,0.000025,1.833333,0.000000,0.090833,0.900000,0.283333,0.516667
5.796,transportation,bus,0 dB,1.868079,0.040425,0.000025,1.666667,0.000000,0.077500,1.250000,0.400000,0.750000
5.796,transportation,bus,10 dB,2.836427,0.021976,0.000022,1.833333,0.000000,0.073333,0.950000,0.266667,0.566667
5.796,transportation,bus,5 dB,2.103853,0.021990,0.000020,1.833333,0.000000,0.089167,0.983333,0.266667,0.633333
5.796,transportation,car,-5 dB,1.887324,0.065353,0.000025,1.333333,0.000000,0.072500,0.950000,0.300000,0.600000
5.796,transportation,car,0 dB,2.149617,0.009551,0.000020,1.833333,0.000000,0.115833,0.800000,0.250000,0.516667
5.796,transportation,car,10 dB,2.047598,0.037215,0.000023,1.666667,0.000000,0.090833,0.800000,0.266667,0.500000
5.796,transportation,car,5 dB,2.144646,0.009592,0.000024,2.666667,0.000000,0.070000,0.750000,0.233333,0.466667
5.796,transportation,metro,-5 dB,1.427372,0.059645,0.000021,1.666667,0.000000,0.077500,0.816667,0.216667,0.533333
5.796,transportation,metro,0 dB,1.558484,0.014908,0.000019,0.666667,0.000000,0.081667,0.800000,0.216667,0.533333
5.796,transportation,metro,10 dB,1.894457,0.001924,0.000025,1.000000,0.000000,0.082500,0.816667,0.266667,0.500000
5.796,transportation,metro,5 dB,1.883325,0.033432,0.000025,1.500000,0.000000,0.082500,0.983333,0.283333,0.616667
