clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.796,public,cafeter,-5 dB,1.060765,0.112310,0.000020,2.000000,0.000000,0.034167,0.866667,0.250000,0.600000
5.796,public,cafeter,0 dB,1.177698,0.061267,0.000021,2.000000,0.000000,0.024167,1.000000,0.316667,0.633333
5.796,public,cafeter,10 dB,1.485214,0.051713,0.000020,2.000000,0.000000,0.019167,1.150000,0.316667,0.683333
5.796,public,cafeter,5 dB,1.239851,0.047978,0.000020,1.833333,0.000000,0.022500,1.066667,0.266667,0.716667
5.796,public,resto,-5 dB,1.058538,0.137530,0.000021,2.166667,0.000000,0.001667,1.100000,0.316667,0.650000
5.796,public,resto,0 dB,1.071795,0.014485,0.000023,0.666667,0.000000,0.009500,0.983333,0.350000,0.566667
5.796,public,resto,10 dB,1.458000,0.081042,0.000020,1.833333,0.000000,0.004167,1.133333,0.366667,0.716667
5.796,public,resto,5 dB,1.322832,0.017393,0.000020,2.166667,0.000000,0.002500,1.100000,0.300000,0.666667
5.796,public,station,-5 dB,1.155631,0.063414,0.000021,1.333333,0.000000,0.008333,1.000000,0.283333,0.683333
5.796,public,station,0 dB,1.329755,0.058084,0.000020,2.666667,0.000000,0.005000,0.966667,0.250000,0.600000
5.796,public,station,10 dB,1.659265,0.017558,0.000021,3.833333,0.000000,0.009167,1.100000,0.350000,0.683333
5.796,public,station,5 dB,1.486144,0.041913,0.000020,3.166667,0.000000,0.005000,1.283333,0.366667,0.766667
5.796,street,square,-5 dB,1.401169,0.053583,0.000021,3.000000,0.000000,0.008333,1.100000,0.333333,0.583333
5.796,street,square,0 dB,1.405687,0.058567,0.000021,2.500000,0.000000,0.002500,1.100000,0.316667,0.716667
5.796,street,square,10 dB,1.761092,0.046294,0.000021,2.500000,0.000000,0.003333,1.050000,0.316667,0.666667
5.796,street,square,5 dB,2.003238,0.040981,0.000022,2.333333,0.000000,0.005833,0.900000,0.266667,0.550000
5.796,street,traffic,-5 dB,1.217720,0.051325,0.000021,2.833333,0.000000,0.010000,0.966667,0.250000,0.600000
5.796,street,traffic,0 dB,1.240956,0.047577,0.000021,1.500000,0.000000,0.005833,0.950000,0.266667,0.583333
5.796,street,traffic,10 dB,1.565830,0.034994,0.000021,2.833333,0.000000,0.021667,1.033333,0.333333,0.633333
5.796,street,traffic,5 dB,1.679929,0.038020,0.000022,2.500000,0.000000,0.017500,1.116667,0.300000,0.666667
5.796,transportation,bus,-5 dB,1.527760,0.037175,0.000021,2.500000,0.000000,0.029167,0.983333,0.266667,0.600000
5.796,transportation,bus,0 dB,1.343212,0.039771,0.000020,1.666667,0.000000,0.010833,1.083333,0.316667,0.633333
5.796,transportation,bus,10 dB,1.857689,0.033166,0.000021,2.000000,0.000000,0.033333,1.083333,0.266667,0.650000
5.796,transportation,bus,5 dB,1.616772,0.067663,0.000022,2.833333,0.000000,0.018333,1.216667,0.383333,0.700000
5.796,transportation,car,-5 dB,1.692359,0.033266,0.000019,2.833333,0.000000,0.035833,1.100000,0.300000,0.666667
5.796,transportation,car,0 dB,1.908389,0.009525,0.000021,1.333333,0.000000,0.024167,0.966667,0.283333,0.600000
5.796,transportation,car,10 dB,2.122639,0.016941,0.000021,1.833333,0.000000,0.022500,1.150000,0.300000,0.733333
5.796,transportation,car,5 dB,2.634372,0.015577,0.000021,3.500000,0.000000,0.016667,1.000000,0.283333,0.633333
5.796,transportation,metro,-5 dB,1.190588,0.050748,0.000022,2.333333,0.000000,0.043333,1.100000,0.316667,0.633333
5.796,transportation,metro,0 dB,1.104629,0.053751,0.000021,3.500000,0.000000,0.028333,1.133333,0.333333,0.683333
5.796,transportation,metro,10 dB,1.738491,0.022029,0.000021,2.500000,0.000000,0.047500,1.016667,0.283333,0.650000
5.796,transportation,metro,5 dB,1.465283,0.028354,0.000021,2.166667,0.000000,0.038333,1.033333,0.266667,0.700000
