clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.508,office,office,5 dB,2.663147,0.000000,0.000023,5.000000,0.000000,0.075833,1.016667,0.266667,0.650000
5.508,public,cafeter,-5 dB,1.270251,0.039611,0.000023,5.666667,0.000000,0.082500,1.016667,0.300000,0.533333
5.508,public,cafeter,0 dB,1.454002,0.279728,0.000022,2.500000,0.000000,0.051667,0.900000,0.283333,0.550000
5.508,public,cafeter,10 dB,1.770785,0.000000,0.000023,4.000000,0.000000,0.106667,0.833333,0.250000,0.483333
5.508,public,cafeter,5 dB,1.459997,0.004930,0.000022,3.500000,0.000000,0.084167,0.750000,0.150000,0.566667
5.508,public,resto,-5 dB,1.183055,0.068870,0.000023,2.333333,0.000000,0.066667,1.550000,0.533333,0.900000
5.508,public,resto,0 dB,1.376342,0.000000,0.000023,3.833333,0.000000,0.105000,1.233333,0.500000,0.633333
5.508,public,resto,10 dB,1.639910,0.000000,0.000023,4.666667,0.000000,0.095833,1.516667,0.450000,0.933333
5.508,public,resto,5 dB,1.532225,0.030562,0.000023,4.000000,0.000000,0.069167,1.400000,0.483333,0.766667
5.508,public,station,-5 dB,1.234448,0.029909,0.000022,2.833333,0.000000,0.107500,1.700000,0.550000,1.016667
5.508,public,station,0 dB,1.499263,0.021378,0.000023,3.833333,0.000000,0.071667,0.916667,0.300000,0.600000
5.508,public,station,10 dB,2.416468,0.000000,0.000023,5.166667,0.000000,0.090000,0.866667,0.250000,0.516667
5.508,public,station,5 dB,1.778368,0.000000,0.000023,3.333333,0.000000,0.072500,1.300000,0.266667,0.916667
5.508,street,square,-5 dB,1.306324,0.000000,0.000023,6.000000,0.000000,0.120000,1.200000,0.433333,0.683333
5.508,street,square,0 dB,1.864386,0.000000,0.000023,3.000000,0.000000,0.095833,1.066667,0.300000,0.666667
5.508,street,square,10 dB,2.811046,0.000000,0.000023,3.666667,0.000000,0.114167,1.300000,0.466667,0.766667
5.508,street,square,5 dB,2.036048,0.036275,0.000023,3.000000,0.000000,0.112500,1.016667,0.300000,0.616667
5.508,street,traffic,-5 dB,1.417558,0.000000,0.000023,3.500000,0.000000,0.119167,1.316667,0.466667,0.766667
5.508,street,traffic,0 dB,1.766202,0.011844,0.000023,2.500000,0.000000,0.094167,1.233333,0.466667,0.716667
5.508,street,traffic,10 dB,2.241861,0.000000,0.000023,2.000000,0.000000,0.122500,0.933333,0.266667,0.616667
5.508,street,traffic,5 dB,2.384732,0.000000,0.000022,3.333333,0.000000,0.114167,1.166667,0.466667,0.650000
5.508,transportation,bus,-5 dB,2.042313,0.000000,0.000023,2.833333,0.000000,0.073333,0.900000,0.233333,0.550000
5.508,transportation,bus,0 dB,2.410852,0.000000,0.000023,3.500000,0.000000,0.087500,1.166667,0.433333,0.666667
5.508,transportation,bus,10 dB,2.621251,0.000000,0.000022,3.166667,0.000000,0.093333,1.616667,0.516667,0.983333
5.508,transportation,bus,5 dB,2.672568,0.000000,0.000022,3.333333,0.000000,0.091667,0.900000,0.250000,0.550000
5.508,transportation,car,-5 dB,1.979625,0.007875,0.000022,4.000000,0.000000,0.069167,0.966667,0.266667,0.600000
5.508,transportation,car,0 dB,2.553320,0.000000,0.000022,3.166667,0.000000,0.097500,1.183333,0.400000,0.650000
5.508,transportation,car,10 dB,2.625909,0.036856,0.000022,2.333333,0.000000,0.050833,0.950000,0.366667,0.516667
5.508,transportation,car,5 dB,2.436239,0.000000,0.000022,3.500000,0.000000,0.091667,1.000000,0.333333,0.583333
5.508,transportation,metro,-5 dB,1.465571,0.048662,0.000022,2.666667,0.000000,0.052500,0.916667,0.233333,0.583333
5.508,transportation,metro,0 dB,1.711559,0.005354,0.000023,3.166667,0.000000,0.065833,1.200000,0.383333,0.700000
5.508,transportation,metro,10 dB,2.058357,0.056758,0.000022,2.500000,0.000000,0.060000,1.216667,0.216667,0.833333
5.508,transportation,metro,5 dB,2.347638,0.000000,0.000023,4.333333,0.000000,0.059167,1.183333,0.416667,0.683333
