clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.220,nature,river,5 dB,1.565390,0.086023,0.000024,4.166667,0.000000,0.009167,0.866667,0.250000,0.533333
5.220,office,hallway,-5 dB,1.284717,0.139295,0.000024,3.000000,0.000000,0.008333,0.966667,0.266667,0.633333
5.220,office,hallway,0 dB,1.846982,0.180411,0.000020,3.500000,0.000000,0.008333,1.216667,0.350000,0.750000
5.220,office,hallway,10 dB,1.847747,0.102528,0.000024,3.166667,0.000000,0.005000,0.666667,0.183333,0.416667
5.220,office,hallway,5 dB,1.918795,0.081004,0.000025,2.666667,0.000000,0.009167,1.500000,0.300000,1.100000
5.220,office,meeting,-5 dB,1.164447,0.051179,0.000025,3.000000,0.000000,0.019167,1.000000,0.283333,0.600000
5.220,office,meeting,0 dB,1.152274,0.230744,0.000021,3.166667,0.000000,0.016667,0.983333,0.283333,0.683333
5.220,office,meeting,10 dB,1.536120,0.090954,0.000023,2.166667,0.000000,0.017500,0.966667,0.283333,0.583333
5.220,office,meeting,5 dB,1.321221,0.112079,0.000024,2.333333,0.000000,0.012500,0.916667,0.283333,0.566667
5.220,office,office,-5 dB,1.456060,0.095940,0.000025,2.833333,0.000000,0.012500,0.850000,0.283333,0.533333
5.220,office,office,0 dB,1.933515,0.067814,0.000023,3.166667,0.000000,0.020833,0.983333,0.283333,0.533333
5.220,office,office,10 dB,2.024249,0.080563,0.000024,1.833333,0.000000,0.019167,1.050000,0.316667,0.616667
5.220,office,office,5 dB,2.277565,0.092846,0.000025,1.333333,0.000000,0.024167,0.716667,0.266667,0.416667
5.220,public,cafeter,-5 dB,1.094342,0.129023,0.000022,3.833333,0.000000,0.008333,1.100000,0.300000,0.666667
5.220,public,cafeter,0 dB,1.235558,0.107570,0.000025,2.166667,0.000000,0.016667,0.966667,0.283333,0.600000
5.220,public,cafeter,10 dB,1.678517,0.107662,0.000026,3.333333,0.000000,0.016667,0.750000,0.233333,0.450000
5.220,public,cafeter,5 dB,1.335035,0.107162,0.000025,2.666667,0.000000,0.005000,1.066667,0.266667,0.666667
5.220,public,resto,-5 dB,1.098253,0.105231,0.000026,2.333333,0.000000,0.006667,1.033333,0.300000,0.666667
5.220,public,resto,0 dB,1.155042,0.073539,0.000025,2.166667,0.000000,0.025000,0.916667,0.300000,0.533333
5.220,public,resto,10 dB,1.271631,0.085667,0.000026,1.833333,0.000000,0.009167,1.000000,0.316667,0.633333
5.220,public,resto,5 dB,1.303631,0.086200,0.000024,2.833333,0.000000,0.015833,0.850000,0.216667,0.500000
5.220,public,station,-5 dB,1.223623,0.114662,0.000025,3.000000,0.000000,0.054167,1.000000,0.233333,0.616667
5.220,public,station,0 dB,1.338876,0.065789,0.000024,2.666667,0.000000,0.030833,0.966667,0.266667,0.616667
5.220,public,station,10 dB,1.568504,0.083861,0.000023,2.666667,0.000000,0.020833,0.883333,0.300000,0.533333
5.220,public,station,5 dB,1.396563,0.078255,0.000023,2.500000,0.000000,0.042500,0.983333,0.350000,0.533333
5.220,street,square,-5 dB,1.348497,0.100254,0.000024,3.666667,0.000000,0.026667,1.033333,0.333333,0.616667
5.220,street,square,0 dB,1.621412,0.258925,0.000025,3.000000,0.000000,0.027500,1.116667,0.333333,0.716667
5.220,street,square,10 dB,1.895571,0.085159,0.000024,4.500000,0.000000,0.039167,1.166667,0.466667,0.650000
5.220,street,square,5 dB,1.606549,0.091282,0.000026,3.500000,0.000000,0.028333,0.800000,0.250000,0.450000
5.220,street,traffic,-5 dB,1.257276,0.074610,0.000024,2.333333,0.000000,0.014167,1.266667,0.483333,0.700000
5.220,street,traffic,0 dB,1.396264,0.049056,0.000024,2.500000,0.000000,0.028333,0.850000,0.266667,0.550000
5.220,street,traffic,10 dB,1.675452,0.095114,0.000026,2.000000,0.000000,0.025833,1.100000,0.300000,0.683333
5.220,street,traffic,5 dB,1.627279,0.083523,0.000025,1.666667,0.000000,0.007500,1.016667,0.366667,0.550000
5.220,transportation,bus,-5 dB,1.485716,0.216876,0.000025,5.166667,0.000000,0.040833,1.283333,0.350000,0.866667
5.220,transportation,bus,0 dB,1.889379,0.096541,0.000024,3.833333,0.000000,0.052500,1.183333,0.383333,0.766667
5.220,transportation,bus,10 dB,2.322155,0.086510,0.000024,3.333333,0.000000,0.069167,0.766667,0.183333,0.500000
5.220,transportation,bus,5 dB,1.814225,0.085531,0.000024,3.166667,0.000000,0.089167,1.033333,0.250000,0.616667
5.220,transportation,car,-5 dB,1.559216,0.082336,0.000023,3.500000,0.000000,0.045833,0.900000,0.266667,0.600000
5.220,transportation,car,0 dB,1.727062,0.084710,0.000024,3.333333,0.000000,0.037500,1.033333,0.266667,0.616667
5.220,transportation,car,10 dB,2.048301,0.225955,0.000025,3.666667,0.000000,0.037500,1.066667,0.300000,0.666667
5.220,transportation,car,5 dB,2.179084,0.060220,0.000025,2.166667,0.000000,0.036667,0.983333,0.250000,0.666667
5.220,transportation,metro,-5 dB,1.373768,0.200342,0.000027,3.833333,0.000000,0.043333,0.950000,0.300000,0.550000
5.220,transportation,metro,0 dB,1.268131,0.100484,0.000024,3.000000,0.000000,0.023333,1.100000,0.316667,0.666667
5.220,transportation,metro,10 dB,1.757246,0.097619,0.000025,3.000000,0.000000,0.029167,0.983333,0.283333,0.650000
5.220,transportation,metro,5 dB,1.768916,0.186224,0.000019,2.833333,0.000000,0.022500,0.900000,0.266667,0.566667
