clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.184,office,hallway,0 dB,1.338216,0.132490,0.000024,3.000000,0.000000,0.072500,1.250000,0.350000,0.833333
5.184,office,hallway,10 dB,1.808165,0.069301,0.000025,2.833333,0.000000,0.095000,0.966667,0.216667,0.616667
5.184,office,hallway,5 dB,1.806505,0.120270,0.000025,2.833333,0.000000,0.080833,1.083333,0.316667,0.700000
5.184,office,meeting,-5 dB,1.045105,0.173092,0.000025,2.166667,0.000000,0.103333,1.133333,0.333333,0.666667
5.184,office,meeting,0 dB,1.110201,0.216117,0.000024,1.333333,0.000000,0.079167,1.133333,0.383333,0.650000
5.184,office,meeting,10 dB,1.355563,0.162358,0.000025,1.333333,0.000000,0.101667,1.683333,0.483333,1.050000
5.184,office,meeting,5 dB,1.157485,0.134039,0.000024,2.166667,0.000000,0.130833,1.366667,0.483333,0.750000
5.184,office,office,-5 dB,1.305562,0.145734,0.000025,2.000000,0.000000,0.065833,1.133333,0.433333,0.566667
5.184,office,office,0 dB,1.651064,0.104943,0.000023,2.666667,0.000000,0.075833,1.050000,0.333333,0.650000
5.184,office,office,10 dB,1.947947,0.079966,0.000024,2.500000,0.000000,0.091667,1.166667,0.500000,0.566667
5.184,office,office,5 dB,1.625886,0.092162,0.000025,2.666667,0.000000,0.081667,3.233333,2.500000,0.600000
5.184,public,cafeter,-5 dB,1.144366,0.202837,0.000024,2.833333,0.000000,0.092500,1.000000,0.350000,0.600000
5.184,public,cafeter,0 dB,1.273080,0.097609,0.000024,2.500000,0.000000,0.078333,0.933333,0.250000,0.600000
5.184,public,cafeter,10 dB,1.514428,0.110983,0.000023,2.166667,0.000000,0.070000,1.016667,0.300000,0.650000
5.184,public,cafeter,5 dB,1.246254,0.146141,0.000023,2.500000,0.000000,0.116667,1.116667,0.483333,0.566667
5.184,public,resto,-5 dB,1.057842,0.122398,0.000024,4.833333,0.000000,0.050833,1.033333,0.316667,0.600000
5.184,public,resto,0 dB,1.145995,0.123059,0.000024,1.500000,0.000000,0.069167,0.883333,0.233333,0.550000
5.184,public,resto,10 dB,1.412804,0.107768,0.000025,4.000000,0.000000,0.040000,1.250000,0.416667,0.716667
5.184,public,resto,5 dB,1.296097,0.078401,0.000025,2.000000,0.000000,0.072500,1.233333,0.266667,0.833333
5.184,public,station,-5 dB,1.245486,0.136496,0.000024,2.666667,0.000000,0.060833,1.150000,0.316667,0.766667
5.184,public,station,0 dB,1.288998,0.104337,0.000024,0.833333,0.000000,0.064167,1.283333,0.433333,0.716667
5.184,public,station,10 dB,1.440078,0.096756,0.000024,2.000000,0.000000,0.047500,1.200000,0.333333,0.716667
5.184,public,station,5 dB,1.491049,0.126627,0.000025,2.166667,0.000000,0.085833,0.950000,0.283333,0.583333
5.184,street,square,-5 dB,1.123160,0.125383,0.000024,2.166667,0.000000,0.046667,1.850000,0.916667,0.816667
5.184,street,square,0 dB,1.345259,0.129783,0.000024,2.333333,0.000000,0.044167,1.150000,0.483333,0.550000
5.184,street,square,10 dB,1.526388,0.110529,0.000023,2.000000,0.000000,0.040833,1.016667,0.316667,0.650000
5.184,street,square,5 dB,1.371503,0.111469,0.000024,1.833333,0.000000,0.060000,1.233333,0.283333,0.783333
5.184,street,traffic,-5 dB,1.318744,0.070806,0.000024,1.333333,0.000000,0.034167,1.016667,0.366667,0.583333
5.184,street,traffic,0 dB,1.322310,0.130825,0.000024,2.833333,0.000000,0.035833,1.000000,0.300000,0.616667
5.184,street,traffic,10 dB,1.638616,0.107420,0.000024,1.333333,0.000000,0.028333,0.933333,0.250000,0.583333
5.184,street,traffic,5 dB,1.518474,0.083102,0.000024,1.500000,0.000000,0.029167,1.400000,0.383333,0.900000
5.184,transportation,bus,-5 dB,1.439753,0.104487,0.000024,2.500000,0.000000,0.038333,0.966667,0.283333,0.583333
5.184,transportation,bus,0 dB,1.740832,0.091794,0.000024,1.666667,0.000000,0.036667,0.866667,0.233333,0.550000
5.184,transportation,bus,10 dB,1.908571,0.137016,0.000024,2.333333,0.000000,0.037500,0.766667,0.216667,0.483333
5.184,transportation,bus,5 dB,1.509997,0.115143,0.000024,3.166667,0.000000,0.037500,1.033333,0.350000,0.600000
5.184,transportation,car,-5 dB,1.436316,0.115351,0.000025,3.166667,0.000000,0.044167,1.133333,0.400000,0.650000
5.184,transportation,car,0 dB,1.714747,0.093029,0.000024,3.333333,0.000000,0.040833,0.866667,0.266667,0.516667
5.184,transportation,car,10 dB,2.067898,0.102441,0.000025,3.000000,0.000000,0.031667,0.900000,0.250000,0.583333
5.184,transportation,car,5 dB,2.207212,0.092215,0.000024,1.666667,0.000000,0.037500,0.950000,0.350000,0.533333
5.184,transportation,metro,-5 dB,1.089465,0.127719,0.000024,2.333333,0.000000,0.033333,1.050000,0.266667,0.716667
5.184,transportation,metro,0 dB,1.461618,0.080193,0.000024,3.500000,0.000000,0.041667,1.100000,0.416667,0.550000
5.184,transportation,metro,10 dB,1.692534,0.113278,0.000024,3.500000,0.000000,0.024167,0.766667,0.216667,0.433333
5.184,transportation,metro,5 dB,1.402548,0.096821,0.000024,2.166667,0.000000,0.031667,1.050000,0.266667,0.700000
