clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.040,nature,river,10 dB,1.712392,0.047608,0.000024,3.166667,0.000000,0.089167,1.100000,0.433333,0.566667
5.040,nature,river,5 dB,1.636388,0.000000,0.000025,1.833333,0.000000,0.078333,1.200000,0.416667,0.683333
5.040,office,hallway,-5 dB,1.540975,0.056296,0.000024,3.000000,0.000000,0.091667,1.183333,0.483333,0.566667
5.040,office,hallway,0 dB,1.908569,0.079527,0.000025,3.166667,0.000000,0.060833,0.800000,0.183333,0.516667
5.040,office,hallway,10 dB,1.975815,0.039124,0.000025,2.833333,0.000000,0.098333,0.983333,0.350000,0.533333
5.040,office,hallway,5 dB,1.936561,0.029020,0.000025,1.833333,0.000000,0.081667,0.883333,0.300000,0.550000
5.040,office,meeting,-5 dB,1.210875,0.113181,0.000025,3.000000,0.000000,0.098333,0.983333,0.333333,0.566667
5.040,office,meeting,0 dB,1.274169,0.127113,0.000025,3.666667,0.000000,0.080833,1.266667,0.316667,0.816667
5.040,office,meeting,10 dB,1.760051,0.039419,0.000024,2.000000,0.000000,0.105000,0.966667,0.316667,0.583333
5.040,office,meeting,5 dB,1.605467,0.044592,0.000025,3.000000,0.000000,0.114167,1.100000,0.383333,0.666667
5.040,office,office,-5 dB,1.705404,0.043576,0.000025,2.333333,0.000000,0.119167,1.050000,0.316667,0.616667
5.040,office,office,0 dB,1.688177,0.026625,0.000026,3.000000,0.000000,0.083333,1.250000,0.466667,0.716667
5.040,office,office,10 dB,2.581088,0.013561,0.000026,2.833333,0.000000,0.114167,1.616667,0.383333,1.116667
5.040,office,office,5 dB,1.786000,0.030094,0.000024,3.000000,0.000000,0.095833,1.216667,0.266667,0.750000
5.040,public,cafeter,-5 dB,1.185587,0.081511,0.000026,2.000000,0.000000,0.088333,1.750000,0.550000,1.083333
5.040,public,cafeter,0 dB,1.536737,0.036048,0.000024,1.833333,0.000000,0.108333,1.550000,0.433333,0.950000
5.040,public,cafeter,10 dB,1.649205,0.012558,0.000026,2.666667,0.000000,0.084167,1.400000,0.466667,0.833333
5.040,public,cafeter,5 dB,1.511205,0.035251,0.000024,1.833333,0.000000,0.105833,1.166667,0.466667,0.516667
5.040,public,resto,-5 dB,1.132999,0.050374,0.000026,3.166667,0.000000,0.110833,3.216667,0.283333,2.883333
5.040,public,resto,0 dB,1.175333,0.000000,0.000025,2.333333,0.000000,0.080000,0.916667,0.300000,0.566667
5.040,public,resto,10 dB,1.574033,0.046695,0.000025,1.333333,0.000000,0.088333,0.900000,0.250000,0.583333
5.040,public,resto,5 dB,1.551760,0.030288,0.000026,3.166667,0.000000,0.100833,1.683333,0.666667,0.883333
5.040,public,station,-5 dB,1.312821,0.006296,0.000025,1.833333,0.000000,0.085833,0.800000,0.266667,0.500000
5.040,public,station,0 dB,1.510472,0.035033,0.000024,2.000000,0.000000,0.093333,0.916667,0.333333,0.500000
5.040,public,station,10 dB,1.958187,0.014042,0.000025,1.666667,0.000000,0.088333,0.966667,0.283333,0.566667
5.040,public,station,5 dB,1.563279,0.037567,0.000023,3.000000,0.000000,0.110833,0.850000,0.200000,0.533333
5.040,street,square,-5 dB,1.351322,0.069970,0.000025,2.666667,0.000000,0.072500,1.050000,0.316667,0.666667
5.040,street,square,0 dB,1.385807,0.064079,0.000024,1.333333,0.000000,0.053333,0.866667,0.233333,0.550000
5.040,street,square,10 dB,1.709694,0.018464,0.000025,5.000000,0.000000,0.073333,1.400000,0.416667,0.866667
5.040,street,square,5 dB,1.827830,0.019832,0.000025,2.500000,0.000000,0.062500,0.783333,0.216667,0.500000
5.040,street,traffic,-5 dB,1.432011,0.057700,0.000024,2.666667,0.000000,0.067500,0.933333,0.300000,0.533333
5.040,street,traffic,0 dB,1.582370,0.039774,0.000025,3.000000,0.000000,0.073333,1.116667,0.250000,0.700000
5.040,street,traffic,10 dB,2.187822,0.005063,0.000025,3.500000,0.000000,0.057500,1.050000,0.333333,0.616667
5.040,street,traffic,5 dB,1.578037,0.014622,0.000025,3.166667,0.000000,0.074167,1.200000,0.366667,0.766667
5.040,transportation,bus,-5 dB,1.578212,0.054352,0.000024,3.000000,0.000000,0.035833,1.000000,0.300000,0.600000
5.040,transportation,bus,0 dB,1.618898,0.042910,0.000025,3.500000,0.000000,0.055000,1.266667,0.383333,0.733333
5.040,transportation,bus,10 dB,2.216628,0.047207,0.000025,2.166667,0.000000,0.025833,1.066667,0.300000,0.716667
5.040,transportation,bus,5 dB,2.009923,0.011452,0.000025,1.833333,0.000000,0.025833,1.350000,0.450000,0.766667
5.040,transportation,car,-5 dB,1.654505,0.035055,0.000025,2.666667,0.000000,0.033333,0.966667,0.300000,0.600000
5.040,transportation,car,0 dB,2.151673,0.015705,0.000025,3.000000,0.000000,0.025000,0.833333,0.283333,0.500000
5.040,transportation,car,10 dB,3.042287,0.023343,0.000026,3.333333,0.000000,0.036667,0.983333,0.266667,0.566667
5.040,transportation,car,5 dB,2.193048,0.013883,0.000025,2.833333,0.000000,0.010833,1.166667,0.400000,0.683333
5.040,transportation,metro,-5 dB,1.426494,0.059303,0.000024,3.333333,0.000000,0.041667,1.183333,0.350000,0.700000
5.040,transportation,metro,0 dB,1.810592,0.008582,0.000025,3.833333,0.000000,0.050000,1.400000,0.433333,0.800000
5.040,transportation,metro,10 dB,1.737720,0.038591,0.000024,4.000000,0.000000,0.040000,0.866667,0.300000,0.500000
5.040,transportation,metro,5 dB,1.886288,0.016000,0.000026,2.666667,0.000000,0.045000,0.883333,0.200000,0.633333
